entity_id,state,last_changed
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:50:20.325Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:50:53.956Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:51:27.722Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:51:39.199Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:52:01.592Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:52:12.777Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:52:23.950Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:52:35.119Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:54:05.320Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:54:27.665Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:55:35.132Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:55:46.312Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:56:53.557Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:57:27.325Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:57:49.736Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:58:00.911Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.87,2026-07-25T19:58:12.126Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T19:58:23.292Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T20:00:50.742Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:01:01.906Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:27:27.223Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:27:38.386Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:28:23.128Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:28:34.312Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:31:33.536Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:31:44.701Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:32:41.817Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:32:53.023Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:37:22.665Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:37:33.845Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:37:45.120Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:37:56.530Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:39:15.755Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:40:00.582Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:40:34.485Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:40:45.642Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:40:56.897Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:41:08.061Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:41:19.508Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:41:30.695Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:42:16.192Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:42:38.565Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:42:50.027Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:43:01.190Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:43:12.381Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:43:23.549Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:43:46.117Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:44:31.133Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:45:16.422Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:45:27.658Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:45:38.841Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:46:45.936Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:47:19.698Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:48:15.918Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:48:27.109Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:48:38.331Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:48:49.764Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:49:34.797Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:49:45.969Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.86,2026-07-25T20:51:38.477Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T20:51:49.710Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:31:14.345Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:31:26.534Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:40:15.141Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:40:26.565Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:40:37.810Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-25T21:40:48.970Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:41:00.212Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:41:11.653Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:41:23.123Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:41:57.124Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:42:08.284Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:43:38.747Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:43:49.907Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:44:01.080Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:44:12.257Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:44:35.230Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:44:57.793Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:45:42.481Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:45:53.937Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:46:17.603Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:46:40.182Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:47:02.516Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:47:13.939Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:47:36.539Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:47:47.707Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:48:10.057Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:48:21.218Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:48:43.827Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:49:17.481Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:49:28.674Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:49:51.134Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:50:36.025Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:50:47.470Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:51:20.994Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:51:32.170Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:51:54.518Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:52:05.761Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:52:39.297Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:52:50.752Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:53:13.088Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:53:46.868Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:53:58.270Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-25T21:54:20.663Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:54:32.061Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.85,2026-07-25T21:55:39.501Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T21:56:01.846Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-25T22:01:05.461Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T22:01:16.685Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-25T22:07:18.365Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T22:07:29.820Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T22:52:33.133Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T22:52:44.373Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T22:56:06.397Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T22:56:17.580Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T22:57:47.041Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T22:57:58.212Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:00:36.619Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:00:47.802Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:02:17.575Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:02:29.051Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:02:51.764Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:03:02.967Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:03:36.544Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:03:47.699Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:05:51.098Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:06:02.289Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:06:24.700Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:06:36.161Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:06:58.783Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:07:09.950Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:08:51.339Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:09:36.361Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:09:58.713Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:10:43.742Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-25T23:10:55.134Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:11:06.321Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:11:17.769Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:11:40.622Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:11:51.799Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:12:25.660Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:12:36.830Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:12:59.495Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:13:44.472Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:13:55.985Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:14:07.240Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:15:03.455Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:16:44.569Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:16:55.996Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:17:07.174Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:17:29.779Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:18:25.739Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:18:36.934Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:18:59.286Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:19:21.873Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:19:33.277Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:19:44.529Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:20:18.068Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:20:29.247Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:20:40.672Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:21:14.498Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:23:08.295Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:23:19.513Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.84,2026-07-25T23:23:30.800Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:23:41.981Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-25T23:24:04.601Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:24:15.757Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-25T23:37:33.153Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-25T23:37:44.322Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:01:40.885Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:01:52.339Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:33:56.104Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:34:07.298Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:35:14.465Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:35:25.622Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:35:48.175Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:35:59.530Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:36:33.103Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:36:44.277Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:37:51.938Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:38:03.101Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:38:48.153Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:38:59.365Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:39:10.529Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:39:21.699Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:39:44.473Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:39:55.643Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:40:29.351Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:40:40.528Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:41:25.299Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:41:47.633Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:42:09.937Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:42:21.110Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:42:32.273Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:43:16.977Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:43:39.357Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:43:50.525Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:44:01.690Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:45:19.861Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:45:31.085Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:45:53.413Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:46:04.594Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:46:15.752Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:46:26.933Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:47:00.930Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:47:12.137Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:49:49.206Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:50:00.431Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:50:22.821Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:50:34.238Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.83,2026-07-26T00:51:20.366Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:51:31.589Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T00:57:19.173Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T00:57:30.342Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.78,2026-07-26T01:24:38.018Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T01:24:49.174Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T01:49:54.793Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T01:50:05.945Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T01:58:08.525Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T01:58:19.689Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T01:59:49.537Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:00:00.774Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:00:23.118Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:00:35.319Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:00:46.468Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:00:57.649Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:02:27.685Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:02:50.012Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:03:12.341Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:03:34.695Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:03:57.028Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:04:08.237Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:04:19.403Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:04:30.582Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:04:41.748Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:04:52.913Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:05:04.092Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:05:49.091Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:06:00.317Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:06:11.487Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:06:33.806Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:06:44.982Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:06:56.144Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:07:07.547Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:07:18.713Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:07:29.876Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:07:41.049Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:07:52.212Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:08:15.823Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:08:38.136Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:08:49.305Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:09:23.136Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:09:34.300Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:09:56.655Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:10:07.836Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:10:52.600Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:11:04.063Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:12:11.615Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:12:22.806Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:12:45.137Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:12:56.529Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:14:03.720Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:14:14.880Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.82,2026-07-26T02:15:10.976Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:15:33.544Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:52:28.341Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:52:39.527Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:56:13.958Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:56:25.141Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:57:54.968Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:58:06.193Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:58:17.352Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:58:28.521Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:59:02.477Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:59:24.838Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:59:35.968Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T02:59:47.467Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.8,2026-07-26T02:59:58.640Z
sensor.xiao_sensor_xiao_12d7dc_battery_voltage,3.81,2026-07-26T03:00:09.820Z
